action step s r x y
[step] 2862 1 0 74 79
[step] 2863 1 0 73 79
[step] 2864 2 0 72 79
[step] 2865 2 0 73 79
[step] 2866 2 0 74 79
[step] 2867 2 0 74 78
[step] 2868 2 0 75 78
[step] 2869 2 0 76 78
[step] 2870 2 0 77 78
[step] 2871 2 0 77 79
[step] 2872 2 0 78 79
[step] 2873 2 0 78 80
[step] 2874 2 0 78 81
[step] 2875 2 0 79 81
[step] 2876 2 0 80 81
[step] 2877 2 0 80 80
[step] 2878 2 0 81 80
[step] 2879 2 0 81 79
[step] 2880 2 0 82 79
[step] 2881 1 0 83 79
[step] 2882 1 0 82 79
[step] 2883 1 0 81 79
[step] 2884 1 0 80 79
[step] 2885 1 0 79 79
[step] 2886 1 0 79 80
[step] 2887 1 0 79 79
[step] 2888 1 0 78 79
[step] 2889 1 0 77 79
[step] 2890 1 0 77 80
[step] 2891 1 0 76 80
[step] 2892 1 0 75 80
[step] 2893 1 0 74 80
[step] 2894 1 0 74 79
[step] 2895 1 0 73 79
[step] 2896 1 0 73 78
[step] 2897 1 0 73 79
[step] 2898 1 0 73 78
[step] 2899 2 0 72 78
[step] 2900 2 0 73 78
[step] 2901 2 0 74 78
[step] 2902 2 0 74 77
[step] 2903 1 0 75 77
[step] 2904 1 0 74 77
[step] 2905 1 0 74 78
[step] 2906 1 0 73 78
[step] 2907 1 0 72 78
[step] 2908 1 0 71 78
[step] 2909 1 0 70 78
[step] 2910 1 0 69 78
[step] 2911 1 0 68 78
[step] 2912 1 0 67 78
[step] 2913 1 0 66 78
[step] 2914 1 0 65 78
[step] 2915 1 0 64 78
[step] 2916 1 0 63 78
[step] 2917 1 0 63 79
[step] 2918 1 0 63 80
[step] 2919 1 0 62 80
[step] 2920 1 0 61 80
[step] 2921 1 0 60 80
[step] 2922 2 0 59 80
[step] 2923 2 0 59 81
[step] 2924 2 0 59 82
[step] 2925 2 0 59 83
[step] 2926 2 0 60 83
[step] 2927 2 0 60 84
[step] 2928 2 0 61 84
[step] 2929 2 0 62 84
[step] 2930 2 0 63 84
[step] 2931 2 0 63 85
[step] 2932 2 0 64 85
[step] 2933 2 0 65 85
[step] 2934 2 0 65 86
[step] 2935 2 0 65 87
[step] 2936 2 0 66 87
[step] 2937 2 0 66 86
[step] 2938 2 0 67 86
[step] 2939 2 0 68 86
[step] 2940 2 0 69 86
[step] 2941 2 0 70 86
[step] 2942 2 0 71 86
[step] 2943 2 0 71 85
[step] 2944 2 0 71 86
[step] 2945 2 0 72 86
[step] 2946 1 0 72 87
[step] 2947 1 0 71 87
[step] 2948 1 0 70 87
[step] 2949 1 0 70 86
[step] 2950 1 0 70 85
[step] 2951 1 0 70 84
[step] 2952 1 0 69 84
[step] 2953 1 0 68 84
[step] 2954 1 0 67 84
[step] 2955 1 0 66 84
[step] 2956 1 0 66 85
[step] 2957 1 0 65 85
[step] 2958 1 0 64 85
[step] 2959 1 0 63 85
[step] 2960 2 0 63 86
[step] 2961 2 0 64 86
[step] 2962 2 0 65 86
[step] 2963 2 0 66 86
[step] 2964 2 0 66 87
[step] 2965 2 0 66 88
[step] 2966 2 0 66 89
[step] 2967 2 0 67 89
[step] 2968 2 0 68 89
[step] 2969 2 0 68 88
[step] 2970 2 0 69 88
[step] 2971 1 0 69 87
[step] 2972 1 0 68 87
[step] 2973 1 0 67 87
[step] 2974 1 0 66 87
[step] 2975 1 0 65 87
[step] 2976 1 0 65 88
[step] 2977 1 0 64 88
[step] 2978 1 0 64 87
[step] 2979 1 0 63 87
[step] 2980 1 0 62 87
[step] 2981 1 0 61 87
[step] 2982 1 0 60 87
[step] 2983 1 0 59 87
[step] 2984 1 0 59 86
[step] 2985 1 0 58 86
[step] 2986 1 0 57 86
[step] 2987 1 0 56 86
[step] 2988 1 0 55 86
[step] 2989 1 0 54 86
[step] 2990 1 0 54 85
[step] 2991 1 0 53 85
[step] 2992 2 0 53 86
[step] 2993 2 0 54 86
[step] 2994 2 0 55 86
[step] 2995 1 0 56 86
[step] 2996 1 0 55 86
[step] 2997 1 0 54 86
[step] 2998 1 0 53 86
[step] 2999 1 0 52 86
[step] 3000 1 0 52 85
[step] 3001 1 0 52 86
[step] 3002 1 0 51 86
[step] 3003 1 0 50 86
[step] 3004 1 0 49 86
[step] 3005 1 0 48 86
[step] 3006 1 0 47 86
[step] 3007 1 0 46 86
[step] 3008 1 0 46 85
[step] 3009 1 0 45 85
[step] 3010 1 0 44 85
[step] 3011 1 0 44 84
[step] 3012 1 0 43 84
[step] 3013 2 0 43 83
[step] 3014 2 0 43 82
[step] 3015 2 0 44 82
[step] 3016 2 0 45 82
[step] 3017 2 0 45 83
[step] 3018 2 0 46 83
[step] 3019 2 0 46 82
[step] 3020 2 0 47 82
[step] 3021 2 0 47 81
[step] 3022 2 0 47 82
[step] 3023 2 0 48 82
[step] 3024 2 0 48 81
[step] 3025 2 0 48 80
[step] 3026 2 0 48 79
[step] 3027 2 0 49 79
[step] 3028 2 0 50 79
[step] 3029 2 0 51 79
[step] 3030 2 0 52 79
[step] 3031 2 0 52 80
[step] 3032 2 0 52 81
[step] 3033 2 0 52 80
[step] 3034 2 0 52 81
[step] 3035 2 0 53 81
[step] 3036 2 0 54 81
[step] 3037 2 0 55 81
[step] 3038 2 0 55 82
[step] 3039 2 0 55 81
[step] 3040 2 0 55 80
[step] 3041 2 0 55 81
[step] 3042 1 0 55 82
[step] 3043 1 0 54 82
[step] 3044 1 0 53 82
[step] 3045 1 0 53 81
[step] 3046 1 0 52 81
[step] 3047 1 0 51 81
[step] 3048 1 0 50 81
[step] 3049 1 0 49 81
[step] 3050 1 0 48 81
[step] 3051 1 0 47 81
[step] 3052 1 0 46 81
[step] 3053 1 0 46 82
[step] 3054 2 0 46 83
[step] 3055 2 0 47 83
[step] 3056 2 0 47 82
[step] 3057 2 0 47 83
[step] 3058 2 0 48 83
[step] 3059 2 0 49 83
[step] 3060 2 0 49 84
[step] 3061 2 0 50 84
[step] 3062 2 0 51 84
[step] 3063 2 0 52 84
[step] 3064 2 0 53 84
[step] 3065 2 0 53 85
[step] 3066 2 0 54 85
[step] 3067 2 0 54 86
[step] 3068 2 0 54 87
[step] 3069 2 0 55 87
[step] 3070 2 0 56 87
[step] 3071 2 0 56 88
[step] 3072 2 0 57 88
[step] 3073 2 0 58 88
[step] 3074 2 0 58 89
[step] 3075 2 0 59 89
[step] 3076 2 0 60 89
[step] 3077 2 0 61 89
[step] 3078 1 0 61 88
[step] 3079 1 0 61 89
[step] 3080 1 0 61 90
[step] 3081 1 0 60 90
[step] 3082 2 0 59 90
[step] 3083 2 0 60 90
[step] 3084 2 0 60 91
[step] 3085 2 0 61 91
[step] 3086 1 0 62 91
[step] 3087 1 0 61 91
[step] 3088 1 0 61 90
[step] 3089 1 0 60 90
[step] 3090 2 0 60 89
[step] 3091 2 0 61 89
[step] 3092 2 0 62 89
[step] 3093 2 0 62 88
[step] 3094 2 0 62 89
[step] 3095 2 0 63 89
[step] 3096 2 0 64 89
[step] 3097 2 0 65 89
[step] 3098 2 0 65 90
[step] 3099 2 0 66 90
[step] 3100 2 0 67 90
[step] 3101 2 0 67 89
[step] 3102 2 0 68 89
[step] 3103 2 0 69 89
[step] 3104 2 0 70 89
[step] 3105 1 0 71 89
[step] 3106 1 0 70 89
[step] 3107 1 0 70 88
[step] 3108 1 0 69 88
[step] 3109 1 0 69 87
[step] 3110 1 0 68 87
[step] 3111 1 0 68 88
[step] 3112 1 0 67 88
[step] 3113 1 0 66 88
[step] 3114 1 0 65 88
[step] 3115 1 0 64 88
[step] 3116 1 0 63 88
[step] 3117 1 0 62 88
[step] 3118 1 0 62 87
[step] 3119 1 0 62 88
[step] 3120 1 0 62 89
[step] 3121 1 0 61 89
[step] 3122 1 0 61 88
[step] 3123 2 0 61 89
[step] 3124 2 0 62 89
[step] 3125 2 0 63 89
[step] 3126 2 0 63 88
[step] 3127 2 0 64 88
[step] 3128 2 0 65 88
[step] 3129 2 0 66 88
[step] 3130 2 0 66 87
[step] 3131 2 0 66 88
[step] 3132 2 0 67 88
[step] 3133 1 0 67 89
[step] 3134 1 0 66 89
[step] 3135 1 0 65 89
[step] 3136 1 0 64 89
[step] 3137 1 0 63 89
[step] 3138 1 0 63 88
[step] 3139 1 0 63 87
[step] 3140 2 0 62 87
[step] 3141 2 0 62 88
[step] 3142 2 0 62 87
[step] 3143 2 0 63 87
[step] 3144 2 0 64 87
[step] 3145 2 0 64 86
[step] 3146 2 0 65 86
[step] 3147 2 0 65 85
[step] 3148 2 0 66 85
[step] 3149 2 0 67 85
[step] 3150 2 0 67 86
[step] 3151 2 0 67 87
[step] 3152 2 0 68 87
[step] 3153 2 0 68 88
[step] 3154 2 0 69 88
[step] 3155 1 0 69 89
[step] 3156 1 0 68 89
[step] 3157 2 0 68 90
[step] 3158 2 0 69 90
[step] 3159 2 0 70 90
[step] 3160 2 0 71 90
[step] 3161 2 0 72 90
[step] 3162 1 0 72 89
[step] 3163 1 0 71 89
[step] 3164 1 0 70 89
[step] 3165 1 0 69 89
[step] 3166 1 0 69 90
[step] 3167 2 0 68 90
[step] 3168 2 0 68 91
[step] 3169 2 0 69 91
[step] 3170 2 0 70 91
[step] 3171 2 0 70 92
[step] 3172 2 0 71 92
[step] 3173 2 0 72 92
[step] 3174 1 0 73 92
[step] 3175 1 0 73 93
[step] 3176 1 0 72 93
[step] 3177 1 0 71 93
[step] 3178 1 0 71 94
[step] 3179 1 0 71 93
[step] 3180 1 0 70 93
[step] 3181 1 0 70 92
[step] 3182 1 0 69 92
[step] 3183 1 0 69 91
[step] 3184 1 0 68 91
[step] 3185 1 0 68 92
[step] 3186 1 0 67 92
[step] 3187 2 0 67 93
[step] 3188 2 0 68 93
[step] 3189 2 0 68 92
[step] 3190 2 0 69 92
[step] 3191 2 0 70 92
[step] 3192 2 0 71 92
[step] 3193 1 0 72 92
[step] 3194 2 0 72 91
[step] 3195 2 0 72 90
[step] 3196 2 0 73 90
[step] 3197 2 0 73 89
[step] 3198 2 0 73 88
[step] 3199 2 0 73 89
[step] 3200 2 0 73 88
[step] 3201 2 0 74 88
[step] 3202 2 0 74 89
[step] 3203 2 0 75 89
[step] 3204 2 0 76 89
[step] 3205 2 0 76 90
[step] 3206 2 0 77 90
[step] 3207 1 0 77 89
[step] 3208 1 0 76 89
[step] 3209 1 0 75 89
[step] 3210 1 0 74 89
[step] 3211 1 0 73 89
[step] 3212 1 0 73 88
[step] 3213 1 0 72 88
[step] 3214 1 0 72 89
[step] 3215 1 0 72 88
[step] 3216 1 0 72 89
[step] 3217 1 0 71 89
[step] 3218 2 0 70 89
[step] 3219 1 0 71 89
[step] 3220 1 0 71 90
[step] 3221 1 0 71 91
[step] 3222 1 0 70 91
[step] 3223 1 0 69 91
[step] 3224 1 0 69 90
[step] 3225 1 0 68 90
[step] 3226 1 0 67 90
[step] 3227 1 0 66 90
[step] 3228 1 0 65 90
[step] 3229 1 0 64 90
[step] 3230 1 0 63 90
[step] 3231 1 0 62 90
[step] 3232 1 0 61 90
[step] 3233 1 0 60 90
[step] 3234 2 0 59 90
[step] 3235 2 0 60 90
[step] 3236 2 0 61 90
[step] 3237 2 0 62 90
[step] 3238 2 0 62 89
[step] 3239 2 0 62 88
[step] 3240 2 0 63 88
[step] 3241 2 0 64 88
[step] 3242 2 0 65 88
[step] 3243 2 0 66 88
[step] 3244 2 0 67 88
[step] 3245 2 0 68 88
[step] 3246 2 0 68 89
[step] 3247 2 0 69 89
[step] 3248 2 0 69 88
[step] 3249 2 0 70 88
[step] 3250 2 0 70 87
[step] 3251 2 0 70 86
[step] 3252 2 0 71 86
[step] 3253 2 0 72 86
[step] 3254 2 0 73 86
[step] 3255 2 0 73 87
[step] 3256 2 0 74 87
[step] 3257 2 0 75 87
[step] 3258 2 0 76 87
[step] 3259 1 0 76 88
[step] 3260 1 0 76 87
[step] 3261 1 0 75 87
[step] 3262 1 0 75 86
[step] 3263 1 0 75 85
[step] 3264 1 0 74 85
[step] 3265 1 0 74 84
[step] 3266 1 0 73 84
[step] 3267 2 0 72 84
[step] 3268 2 0 72 83
[step] 3269 2 0 73 83
[step] 3270 2 0 74 83
[step] 3271 2 0 75 83
[step] 3272 2 0 76 83
[step] 3273 2 0 76 84
[step] 3274 2 0 77 84
[step] 3275 2 0 78 84
[step] 3276 2 0 79 84
[step] 3277 2 0 79 83
[step] 3278 2 0 79 84
[step] 3279 2 0 80 84
[step] 3280 2 0 81 84
[step] 3281 2 0 81 85
[step] 3282 2 0 82 85
[step] 3283 2 0 83 85
[step] 3284 2 0 84 85
[step] 3285 2 0 85 85
[step] 3286 2 0 86 85
[step] 3287 2 0 87 85
[step] 3288 2 0 88 85
[step] 3289 2 0 89 85
[step] 3290 2 0 90 85
[step] 3291 2 0 91 85
[step] 3292 2 0 91 84
[step] 3293 1 0 91 83
[step] 3294 1 0 90 83
[step] 3295 1 0 89 83
[step] 3296 1 0 88 83
[step] 3297 2 0 87 83
[step] 3298 1 0 88 83
[step] 3299 1 0 87 83
[step] 3300 1 0 86 83
[step] 3301 1 0 86 82
[step] 3302 1 0 86 83
[step] 3303 1 0 85 83
[step] 3304 2 0 84 83
[step] 3305 2 0 85 83
[step] 3306 1 0 85 84
[step] 3307 1 0 84 84
[step] 3308 1 0 84 83
[step] 3309 1 0 84 82
[step] 3310 1 0 83 82
[step] 3311 1 0 82 82
[step] 3312 1 0 81 82
[step] 3313 1 0 80 82
[step] 3314 1 0 79 82
[step] 3315 1 0 78 82
[step] 3316 1 0 77 82
[step] 3317 1 0 76 82
[step] 3318 1 0 76 83
[step] 3319 1 0 75 83
[step] 3320 1 0 75 84
[step] 3321 1 0 75 85
[step] 3322 1 0 75 86
[step] 3323 1 0 75 85
[step] 3324 1 0 74 85
[step] 3325 1 0 73 85
[step] 3326 1 0 72 85
[step] 3327 1 0 71 85
[step] 3328 1 0 70 85
[step] 3329 1 0 70 84
[step] 3330 1 0 69 84
[step] 3331 2 0 68 84
[step] 3332 2 0 69 84
[step] 3333 2 0 70 84
[step] 3334 2 0 70 85
[step] 3335 2 0 71 85
[step] 3336 2 0 72 85
[step] 3337 1 0 73 85
[step] 3338 1 0 72 85
[step] 3339 1 0 72 86
[step] 3340 1 0 71 86
[step] 3341 1 0 71 87
[step] 3342 1 0 70 87
[step] 3343 1 0 69 87
[step] 3344 1 0 68 87
[step] 3345 1 0 67 87
[step] 3346 1 0 66 87
[step] 3347 1 0 66 86
[step] 3348 1 0 65 86
[step] 3349 1 0 65 85
[step] 3350 1 0 64 85
[step] 3351 2 0 63 85
[step] 3352 1 0 64 85
[step] 3353 1 0 63 85
[step] 3354 1 0 62 85
[step] 3355 1 0 62 86
[step] 3356 1 0 61 86
[step] 3357 1 0 61 87
[step] 3358 1 0 61 86
[step] 3359 1 0 60 86
[step] 3360 1 0 59 86
[step] 3361 1 0 58 86
[step] 3362 1 0 57 86
[step] 3363 1 0 56 86
[step] 3364 1 0 55 86
[step] 3365 1 0 54 86
[step] 3366 1 0 54 85
[step] 3367 1 0 53 85
[step] 3368 1 0 52 85
[step] 3369 1 0 52 84
[step] 3370 1 0 52 85
[step] 3371 1 0 51 85
[step] 3372 1 0 50 85
[step] 3373 1 0 49 85
[step] 3374 2 0 48 85
[step] 3375 2 0 49 85
[step] 3376 1 0 50 85
[step] 3377 1 0 49 85
[step] 3378 1 0 49 86
[step] 3379 1 0 48 86
[step] 3380 1 0 47 86
[step] 3381 1 0 46 86
[step] 3382 1 0 46 87
[step] 3383 1 0 46 88
[step] 3384 1 0 45 88
[step] 3385 1 0 45 87
[step] 3386 1 0 45 86
[step] 3387 1 0 44 86
[step] 3388 1 0 43 86
[step] 3389 1 0 42 86
[step] 3390 1 0 41 86
[step] 3391 1 0 41 87
[step] 3392 1 0 40 87
[step] 3393 1 0 40 86
[step] 3394 1 0 39 86
[step] 3395 2 0 39 85
[step] 3396 1 0 40 85
[step] 3397 1 0 40 84
[step] 3398 1 0 39 84
[step] 3399 1 0 38 84
[step] 3400 2 0 37 84
[step] 3401 2 0 38 84
[step] 3402 2 0 39 84
[step] 3403 2 0 39 83
[step] 3404 2 0 40 83
[step] 3405 2 0 41 83
[step] 3406 2 0 41 84
[step] 3407 2 0 42 84
[step] 3408 2 0 42 85
[step] 3409 2 0 43 85
[step] 3410 1 0 44 85
[step] 3411 1 0 43 85
[step] 3412 1 0 43 86
[step] 3413 1 0 42 86
[step] 3414 1 0 42 85
[step] 3415 2 0 41 85
[step] 3416 2 0 41 86
[step] 3417 2 0 42 86
[step] 3418 2 0 42 85
[step] 3419 2 0 43 85
[step] 3420 1 0 43 84
[step] 3421 2 0 43 83
[step] 3422 2 0 44 83
[step] 3423 2 0 45 83
[step] 3424 2 0 46 83
[step] 3425 2 0 47 83
[step] 3426 2 0 47 82
[step] 3427 2 0 48 82
[step] 3428 2 0 49 82
[step] 3429 2 0 50 82
[step] 3430 2 0 51 82
[step] 3431 2 0 52 82
[step] 3432 2 0 53 82
[step] 3433 2 0 54 82
[step] 3434 1 0 54 81
[step] 3435 2 0 53 81
[step] 3436 2 0 54 81
[step] 3437 2 0 54 80
[step] 3438 2 0 55 80
[step] 3439 2 0 55 79
[step] 3440 2 0 56 79
[step] 3441 2 0 57 79
[step] 3442 2 0 58 79
[step] 3443 2 0 59 79
[step] 3444 2 0 60 79
[step] 3445 2 0 61 79
[step] 3446 2 0 62 79
[step] 3447 2 0 63 79
[step] 3448 2 0 64 79
[step] 3449 2 0 65 79
[step] 3450 2 0 66 79
[step] 3451 2 0 67 79
[step] 3452 2 0 68 79
[step] 3453 2 0 69 79
[step] 3454 2 0 70 79
[step] 3455 2 0 70 80
[step] 3456 2 0 70 79
[step] 3457 2 0 71 79
[step] 3458 2 0 72 79
[step] 3459 1 0 73 79
[step] 3460 1 0 72 79
[step] 3461 1 0 71 79
[step] 3462 1 0 70 79
[step] 3463 1 0 69 79
[step] 3464 1 0 69 80
[step] 3465 1 0 68 80
[step] 3466 1 0 67 80
[step] 3467 1 0 66 80
[step] 3468 1 0 65 80
[step] 3469 1 0 65 79
[step] 3470 2 0 64 79
[step] 3471 2 0 65 79
[step] 3472 2 0 66 79
[step] 3473 2 0 66 78
[step] 3474 2 0 67 78
[step] 3475 2 0 67 79
[step] 3476 2 0 68 79
[step] 3477 2 0 69 79
[step] 3478 2 0 70 79
[step] 3479 1 0 71 79
[step] 3480 1 0 70 79
[step] 3481 1 0 70 80
[step] 3482 1 0 70 81
[step] 3483 1 0 69 81
[step] 3484 1 0 69 80
[step] 3485 2 0 68 80
[step] 3486 2 0 69 80
[step] 3487 2 0 70 80
[step] 3488 1 0 71 80
[step] 3489 1 0 70 80
[step] 3490 2 0 70 79
[step] 3491 2 0 71 79
[step] 3492 2 0 72 79
[step] 3493 2 0 72 78
[step] 3494 2 0 73 78
[step] 3495 2 0 74 78
[step] 3496 2 0 74 77
[step] 3497 1 0 75 77
[step] 3498 1 0 74 77
[step] 3499 1 0 74 78
[step] 3500 2 0 73 78
[step] 3501 2 0 74 78
[step] 3502 2 0 75 78
[step] 3503 2 0 76 78
[step] 3504 2 0 77 78
[step] 3505 2 0 78 78
[step] 3506 2 0 79 78
[step] 3507 2 0 80 78
[step] 3508 2 0 81 78
[step] 3509 2 0 82 78
[step] 3510 2 0 82 79
[step] 3511 2 0 82 78
[step] 3512 2 0 83 78
[step] 3513 2 0 83 79
[step] 3514 2 0 84 79
[step] 3515 1 0 85 79
[step] 3516 1 0 85 80
[step] 3517 1 0 84 80
[step] 3518 1 0 83 80
[step] 3519 1 0 82 80
[step] 3520 1 0 82 81
[step] 3521 1 0 81 81
[step] 3522 1 0 81 80
[step] 3523 2 0 80 80
[step] 3524 2 0 81 80
[step] 3525 2 0 81 79
[step] 3526 2 0 82 79
[step] 3527 2 0 83 79
[step] 3528 2 0 84 79
[step] 3529 2 0 84 78
[step] 3530 2 0 85 78
[step] 3531 2 0 85 79
[step] 3532 2 0 86 79
[step] 3533 2 0 87 79
[step] 3534 2 0 88 79
[step] 3535 2 0 89 79
[step] 3536 2 0 89 78
[step] 3537 2 0 90 78
[step] 3538 2 0 90 77
[step] 3539 2 0 91 77
[step] 3540 2 0 91 76
[step] 3541 2 0 92 76
[step] 3542 1 0 93 76
[step] 3543 1 0 92 76
[step] 3544 2 0 92 75
[step] 3545 2 0 93 75
[step] 3546 2 0 93 76
[step] 3547 2 0 94 76
[step] 3548 2 0 95 76
[step] 3549 2 0 96 76
[step] 3550 2 0 97 76
[step] 3551 2 0 97 77
[step] 3552 2 0 98 77
[step] 3553 2 0 98 76
[step] 3554 2 0 99 76
[step] 3555 2 0 100 76
[return] 3556 3 0 100 76
[return] 3557 3 0 99 76
[return] 3558 1 0 98 76
[step] 3559 1 0 97 76
[step] 3560 1 0 96 76
[step] 3561 1 0 95 76
[step] 3562 2 0 94 76
[step] 3563 1 0 94 77
[step] 3564 1 0 94 76
[step] 3565 1 0 93 76
[step] 3566 1 0 92 76
[step] 3567 1 0 91 76
[step] 3568 1 0 91 75
[step] 3569 1 0 90 75
[step] 3570 1 0 89 75
[step] 3571 1 0 89 74
[step] 3572 1 0 89 73
[step] 3573 1 0 88 73
[step] 3574 1 0 87 73
[step] 3575 1 0 86 73
[step] 3576 1 0 85 73
[step] 3577 1 0 85 72
[step] 3578 1 0 84 72
[step] 3579 1 0 83 72
[step] 3580 2 0 82 72
[step] 3581 2 0 83 72
[step] 3582 2 0 84 72
[step] 3583 2 0 84 71
[step] 3584 1 0 85 71
[step] 3585 1 0 84 71
[step] 3586 1 0 83 71
[step] 3587 1 0 82 71
[step] 3588 2 0 81 71
[step] 3589 2 0 81 70
[step] 3590 2 0 82 70
[step] 3591 1 0 83 70
[step] 3592 1 0 82 70
[step] 3593 1 0 82 69
[step] 3594 1 0 81 69
[step] 3595 1 0 81 70
[step] 3596 1 0 81 71
[step] 3597 1 0 80 71
[step] 3598 1 0 79 71
[step] 3599 1 0 79 70
[step] 3600 1 0 79 71
[step] 3601 1 0 78 71
[step] 3602 1 0 78 70
[step] 3603 1 0 77 70
[step] 3604 1 0 76 70
[step] 3605 1 0 76 71
[step] 3606 2 0 75 71
[step] 3607 2 0 76 71
[step] 3608 2 0 77 71
[step] 3609 2 0 78 71
[step] 3610 2 0 79 71
[step] 3611 2 0 80 71
[step] 3612 2 0 81 71
[step] 3613 2 0 81 72
[step] 3614 2 0 81 71
[step] 3615 2 0 81 72
[step] 3616 2 0 82 72
[step] 3617 2 0 83 72
[step] 3618 2 0 84 72
[step] 3619 2 0 85 72
[step] 3620 2 0 86 72
[step] 3621 2 0 87 72
[step] 3622 2 0 88 72
[step] 3623 2 0 89 72
[step] 3624 2 0 90 72
[step] 3625 2 0 91 72
[step] 3626 2 0 91 73
[step] 3627 2 0 92 73
[step] 3628 2 0 92 74
[step] 3629 2 0 92 75
[step] 3630 2 0 92 74
[step] 3631 2 0 93 74
[step] 3632 2 0 93 73
[step] 3633 2 0 94 73
[step] 3634 2 0 95 73
[step] 3635 2 0 95 74
[step] 3636 2 0 95 73
[step] 3637 2 0 96 73
[step] 3638 2 0 97 73
[step] 3639 2 0 98 73
[step] 3640 2 0 98 74
[step] 3641 2 0 99 74
[step] 3642 2 0 100 74
[return] 3643 3 0 100 74
[return] 3644 3 0 100 74
[return] 3645 3 0 100 74
[return] 3646 3 0 100 74
[return] 3647 3 0 99 74
[return] 3648 1 0 98 74
[step] 3649 1 0 97 74
[step] 3650 1 0 96 74
[step] 3651 2 0 95 74
[step] 3652 2 0 96 74
[step] 3653 1 0 97 74
[step] 3654 1 0 96 74
[step] 3655 2 0 95 74
[step] 3656 2 0 96 74
[step] 3657 2 0 96 75
[step] 3658 2 0 97 75
[step] 3659 2 0 98 75
[step] 3660 2 0 99 75
[step] 3661 2 0 100 75
[return] 3662 3 0 100 75
[return] 3663 3 0 100 75
[return] 3664 3 0 100 75
[return] 3665 3 0 100 75
[return] 3666 3 0 100 75
[return] 3667 3 0 100 75
[return] 3668 3 0 100 75
[return] 3669 3 0 100 75
[return] 3670 3 0 100 75
[return] 3671 3 0 100 75
[return] 3672 3 0 100 75
[return] 3673 3 0 100 75
[return] 3674 3 0 100 75
[return] 3675 3 0 99 75
[return] 3676 1 0 98 75
[step] 3677 1 0 97 75
[step] 3678 2 0 96 75
[step] 3679 1 0 97 75
[step] 3680 1 0 97 76
[step] 3681 1 0 96 76
[step] 3682 1 0 96 75
[step] 3683 1 0 96 76
[step] 3684 1 0 96 75
[step] 3685 1 0 96 76
[step] 3686 1 0 95 76
[step] 3687 1 0 95 75
[step] 3688 1 0 95 74
[step] 3689 2 0 94 74
[step] 3690 2 0 95 74
[step] 3691 2 0 96 74
[step] 3692 2 0 97 74
[step] 3693 2 0 98 74
[step] 3694 2 0 99 74
[step] 3695 2 0 100 74
[return] 3696 3 0 99 74
[return] 3697 1 0 98 74
[step] 3698 1 0 97 74
[step] 3699 1 0 96 74
[step] 3700 1 0 95 74
[step] 3701 1 0 95 73
[step] 3702 1 0 94 73
[step] 3703 2 0 94 74
[step] 3704 2 0 94 75
[step] 3705 2 0 95 75
[step] 3706 2 0 95 76
[step] 3707 2 0 95 75
[step] 3708 2 0 96 75
[step] 3709 2 0 97 75
[step] 3710 2 0 98 75
[step] 3711 2 0 99 75
[step] 3712 2 0 99 74
[step] 3713 2 0 100 74
[return] 3714 3 0 100 74
[return] 3715 3 0 100 74
[return] 3716 3 0 100 74
[return] 3717 3 0 100 74
[return] 3718 3 0 100 74
[return] 3719 3 0 100 74
[return] 3720 3 0 100 74
[return] 3721 3 0 100 74
[return] 3722 3 0 100 74
[return] 3723 3 0 100 74
[return] 3724 3 0 100 74
[return] 3725 3 0 100 74
[return] 3726 3 0 100 74
[return] 3727 3 0 100 74
[return] 3728 3 0 100 74
[return] 3729 3 0 100 74
[return] 3730 3 0 100 74
[return] 3731 3 0 100 74
[return] 3732 3 0 100 74
[return] 3733 3 0 99 74
[return] 3734 1 0 98 74
[step] 3735 1 0 97 74
[step] 3736 2 0 97 73
[step] 3737 2 0 98 73
[step] 3738 2 0 98 72
[step] 3739 2 0 99 72
[step] 3740 1 0 100 72
[return] 3741 3 0 100 72
[return] 3742 3 0 100 72
[return] 3743 3 0 100 72
[return] 3744 3 0 99 72
[return] 3745 1 0 98 72
[step] 3746 1 0 98 71
[step] 3747 1 0 97 71
[step] 3748 1 0 96 71
[step] 3749 1 0 96 72
[step] 3750 1 0 96 71
[step] 3751 1 0 95 71
[step] 3752 1 0 94 71
[step] 3753 1 0 93 71
[step] 3754 1 0 93 72
[step] 3755 1 0 93 73
[step] 3756 1 0 92 73
[step] 3757 1 0 91 73
[step] 3758 1 0 90 73
[step] 3759 1 0 90 72
[step] 3760 1 0 89 72
[step] 3761 1 0 88 72
[step] 3762 1 0 87 72
[step] 3763 2 0 87 71
[step] 3764 2 0 88 71
[step] 3765 2 0 89 71
[step] 3766 2 0 90 71
[step] 3767 2 0 91 71
[step] 3768 2 0 92 71
[step] 3769 2 0 92 70
[step] 3770 2 0 92 69
[step] 3771 2 0 92 70
[step] 3772 2 0 93 70
[step] 3773 2 0 94 70
[step] 3774 2 0 95 70
[step] 3775 2 0 96 70
[step] 3776 2 0 97 70
[step] 3777 1 0 98 70
[step] 3778 1 0 97 70
[step] 3779 2 0 96 70
[step] 3780 2 0 97 70
[step] 3781 2 0 98 70
[step] 3782 2 0 99 70
[step] 3783 2 0 100 70
[return] 3784 3 0 100 70
[return] 3785 3 0 100 70
[return] 3786 3 0 100 70
[return] 3787 3 0 100 70
[return] 3788 3 0 100 70
[return] 3789 3 0 100 70
[return] 3790 3 0 100 70
[return] 3791 3 0 100 70
[return] 3792 3 0 100 70
[return] 3793 3 0 100 70
